subj,clip,child_age_mo,vetting_lab,RA,all_media,Crit0,CHI1,CHI2,CHI3,CHI4,CHI5,50%T,CA1,CA2,CA3,CA4,CA5,A1,A2,A3,A4,A5,Crit1,Crit2,Crit3,Crit4,Pass1Tally,Pass2Tally,Pass3Tally,Pass4Tally,StopRule,clip_rank,corp,CHsum,CAsum,Asum,subj_numclips_Pass0_Pass2,ranking_crit,round
1092,1092_22_14_13685.0_13985.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,16,21,4,13,PROCEED,22,ROS,5,3,5,21,standard,1
1092,1092_7_14_12485.0_12785.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,6,7,2,7,PROCEED,7,ROS,5,2,5,21,standard,2
1092,1092_8_14_1685.0_1985.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,7,8,2,7,PROCEED,8,ROS,5,2,2,21,standard,3
1092,1092_14_14_0000.0_0300.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,12,14,3,10,PROCEED,14,ROS,5,1,5,21,standard,1
1092,1092_16_14_11285.0_11585.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,0,PASS,PASS,FAIL,FAIL,14,16,4,11,PROCEED,16,ROS,5,1,4,21,standard,2
1092,1092_13_14_13085.0_13385.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,0,0,0,0,PASS,PASS,FAIL,FAIL,11,13,3,9,PROCEED,13,ROS,5,1,1,21,standard,3
1092,1092_19_14_4685.0_4985.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,0,0,0,0,PASS,PASS,FAIL,FAIL,15,18,4,12,PROCEED,19,ROS,5,1,1,21,standard,1
1092,1092_3_14_1085.0_1385.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,3,3,2,3,PROCEED,3,ROS,5,0,5,21,standard,2
1092,1092_9_14_10085.0_10385.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,8,9,2,7,PROCEED,9,ROS,5,0,3,21,standard,3
1836,1836_21_14_1200.0_1500.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,17,12,1,18,PROCEED,21,BER,5,5,5,23,standard,1
1836,1836_22_14_33000.0_33300.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,18,13,1,19,PROCEED,22,BER,5,2,5,23,standard,2
1836,1836_16_14_29400.0_29700.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,13,9,0,13,PROCEED,16,BER,5,1,5,23,standard,3
1836,1836_41_14_24000.0_24300.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,27,21,1,36,PROCEED,41,BER,5,1,5,23,standard,1
1836,1836_2_14_13800.0_14100.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,2,1,0,1,PROCEED,2,BER,5,0,5,23,standard,2
1836,1836_6_14_13200.0_13500.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,2,0,5,PROCEED,6,BER,5,0,5,23,standard,3
1836,1836_11_14_28800.0_29100.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,9,4,0,9,PROCEED,11,BER,5,0,5,23,standard,1
1836,1836_13_14_4800.0_5100.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,10,6,0,10,PROCEED,13,BER,5,0,5,23,standard,2
1836,1836_14_14_26400.0_26700.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,11,7,0,11,PROCEED,14,BER,5,0,5,23,standard,3
1836,1836_15_14_3000.0_3300.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,12,8,0,12,PROCEED,15,BER,5,0,5,23,standard,1
1836,1836_17_14_600.0_900.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,10,0,14,PROCEED,17,BER,5,0,5,23,standard,2
1836,1836_18_14_27000.0_27300.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,15,11,0,15,PROCEED,18,BER,5,0,5,23,standard,3
1836,1836_25_14_4200.0_4500.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,19,14,1,22,PROCEED,25,BER,5,0,5,23,standard,1
1836,1836_32_14_24600.0_24900.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,21,16,1,28,PROCEED,32,BER,5,0,5,23,standard,2
1836,1836_35_14_9600.0_9900.0_2min.wav,14,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,23,17,1,31,PROCEED,35,BER,5,0,5,23,standard,3
2041,2041_1_27_29285.0_29585.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,1,1,1,PROCEED,1,ROW,5,5,5,32,standard,1
2041,2041_11_27_46685.0_46985.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,6,2,10,PROCEED,11,ROW,5,5,5,32,standard,2
2041,2041_15_27_2885.0_3185.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,15,8,3,13,PROCEED,15,ROW,5,5,5,32,standard,3
2041,2041_18_27_1085.0_1385.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,18,11,4,16,PROCEED,18,ROW,5,5,5,32,standard,1
2041,2041_19_27_37685.0_37985.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,19,12,5,17,PROCEED,19,ROW,5,5,5,32,standard,2
2041,2041_23_27_19685.0_19985.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,22,13,6,19,PROCEED,23,ROW,5,5,5,32,standard,3
2041,2041_24_27_36485.0_36785.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,23,14,7,20,PROCEED,24,ROW,5,5,5,32,standard,1
2041,2041_25_27_38285.0_38585.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,24,15,8,21,PROCEED,25,ROW,5,5,5,32,standard,2
2041,2041_27_27_42485.0_42785.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,26,16,9,23,PROCEED,27,ROW,5,5,5,32,standard,3
2041,2041_29_27_13085.0_13385.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,28,18,10,24,PROCEED,29,ROW,5,5,5,32,standard,1
2041,2041_31_27_28685.0_28985.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,29,19,11,26,PROCEED,31,ROW,5,5,5,32,standard,2
2041,2041_35_27_16685.0_16985.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,32,22,12,29,PROCEED,35,ROW,5,5,5,32,standard,3
2041,2041_37_27_4685.0_4985.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,33,24,13,31,PROCEED,37,ROW,5,5,5,32,standard,1
2041,2041_41_27_41885.0_42185.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,36,26,14,33,PROCEED,41,ROW,5,5,5,32,standard,2
2041,2041_44_27_33485.0_33785.0_2min.wav,27,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,39,29,15,35,PROCEED,44,ROW,5,5,5,32,standard,3
2280,2280_6_18_6485.0_6785.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,6,1,1,PROCEED,6,ROS,5,5,5,13,exception,1
2280,2280_7_18_10085.0_10385.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,7,2,2,PROCEED,7,ROS,5,5,5,13,exception,2
2280,2280_1_18_13085.0_13385.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,0,PASS,PASS,FAIL,FAIL,1,1,0,0,PROCEED,1,ROS,5,3,4,13,exception,3
2280,2280_2_18_12485.0_12785.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,2,2,0,0,PROCEED,2,ROS,5,1,3,13,exception,1
2280,2280_5_18_11885.0_12185.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,5,5,0,0,PROCEED,5,ROS,5,1,2,13,exception,2
2280,2280_12_18_10685.0_10985.0_2min.wav,18,SOD,TS,N,PASS,1,1,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,7,11,2,6,PROCEED,12,ROS,2,1,5,13,exception,3
2280,2280_11_18_7685.0_7985.0_2min.wav,18,SOD,TS,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,7,10,2,5,PROCEED,11,ROS,1,1,5,13,exception,1
2280,2280_8_18_9485.0_9785.0_2min.wav,18,SOD,TS,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,7,8,2,2,PROCEED,8,ROS,1,1,3,13,exception,2
2280,2280_4_18_13685.0_13985.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,0,0,0,0,PASS,PASS,FAIL,FAIL,4,4,0,0,PROCEED,4,ROS,5,0,1,13,exception,3
2280,2280_3_18_14285.0_14585.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,0,0,0,0,0,PASS,PASS,FAIL,FAIL,3,3,0,0,PROCEED,3,ROS,5,0,0,13,exception,1
2280,2280_15_18_11285.0_11585.0_2min.wav,18,SOD,TS,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,7,13,2,7,PROCEED,15,ROS,3,0,3,13,exception,2
2280,2280_10_18_0000.0_0300.0_2min.wav,18,SOD,TS,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,7,9,2,4,PROCEED,10,ROS,1,0,5,13,exception,3
2280,2280_14_18_8885.0_9185.0_2min.wav,18,SOD,TS,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,7,12,2,7,PROCEED,14,ROS,1,0,0,13,exception,1
2280,2280_9_18_2285.0_2585.0_2min.wav,18,SOD,TS,N,PASS,0,0,0,0,0,N,0,0,0,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,7,8,2,3,PROCEED,9,ROS,0,0,5,13,exception,2
2280,2280_13_18_5285.0_5585.0_2min.wav,18,SOD,TS,N,PASS,0,0,0,0,0,N,0,0,0,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,7,11,2,7,PROCEED,13,ROS,0,0,5,13,exception,3
2318,2318_3_13_34085.0_34385.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,3,1,2,PROCEED,3,BER,5,5,5,37,standard,1
2318,2318_10_13_15485.0_15785.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,9,2,6,PROCEED,10,BER,5,5,5,37,standard,2
2318,2318_15_13_37085.0_37385.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,15,12,3,11,PROCEED,15,BER,5,5,5,37,standard,3
2318,2318_16_13_26285.0_26585.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,16,13,4,12,PROCEED,16,BER,5,5,5,37,standard,1
2318,2318_29_13_28085.0_28385.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,25,22,5,22,PROCEED,29,BER,5,5,5,37,standard,2
2318,2318_31_13_35885.0_36185.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,27,24,6,23,PROCEED,31,BER,5,5,5,37,standard,3
2318,2318_2_13_2885.0_3185.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,2,2,0,1,PROCEED,2,BER,5,4,5,37,standard,1
2318,2318_14_13_4085.0_4385.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,11,2,10,PROCEED,14,BER,5,4,5,37,standard,2
2318,2318_27_13_7085.0_7385.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,23,20,4,20,PROCEED,27,BER,5,4,5,37,standard,3
2318,2318_32_13_0000.0_0300.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,28,25,6,24,PROCEED,32,BER,5,3,5,37,standard,1
2318,2318_5_13_25685.0_25985.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,4,1,3,PROCEED,5,BER,5,2,5,37,standard,2
2318,2318_28_13_12485.0_12785.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,24,21,4,21,PROCEED,28,BER,5,2,5,37,standard,3
2318,2318_34_13_37685.0_37985.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,29,27,6,26,PROCEED,34,BER,5,2,5,37,standard,1
2318,2318_45_13_36485.0_36785.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,38,34,6,33,PROCEED,45,BER,5,2,5,37,standard,2
2318,2318_7_13_34685.0_34985.0_2min.wav,13,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,7,6,1,4,PROCEED,7,BER,5,2,3,37,standard,3
2693,2693_13_12_9485.0_9785.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,9,2,13,PROCEED,13,ROW,5,5,5,20,standard,1
2693,2693_14_12_2885.0_3185.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,8,10,3,14,PROCEED,14,ROW,5,5,5,20,standard,2
2693,2693_15_12_18485.0_18785.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,9,11,4,15,PROCEED,15,ROW,5,5,5,20,standard,3
2693,2693_17_12_32885.0_33185.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,13,5,17,PROCEED,17,ROW,5,5,5,20,standard,1
2693,2693_20_12_7685.0_7985.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,15,6,18,PROCEED,20,ROW,5,5,5,20,standard,2
2693,2693_4_12_19085.0_19385.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,3,3,0,4,PROCEED,4,ROW,5,4,5,20,standard,3
2693,2693_5_12_25085.0_25385.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,4,0,5,PROCEED,5,ROW,5,4,5,20,standard,1
2693,2693_22_12_14885.0_15185.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,16,6,20,PROCEED,22,ROW,5,4,5,20,standard,2
2693,2693_7_12_34085.0_34385.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,0,Y,1,1,1,1,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,5,6,0,7,PROCEED,7,ROW,4,4,5,20,standard,3
2693,2693_3_12_8285.0_8585.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,2,2,0,3,PROCEED,3,ROW,5,3,5,20,standard,1
2693,2693_6_12_38885.0_39185.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,5,0,6,PROCEED,6,ROW,5,3,5,20,standard,2
2693,2693_16_12_29285.0_29585.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,10,12,4,16,PROCEED,16,ROW,5,2,5,20,standard,3
2693,2693_26_12_1685.0_1985.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,0,0,Y,1,1,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,14,17,6,24,PROCEED,26,ROW,3,2,5,20,standard,1
2693,2693_1_12_29885.0_30185.0_2min.wav,12,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,1,1,0,1,PROCEED,1,ROW,5,1,5,20,standard,2
2693,2693_8_12_7085.0_7385.0_2min.wav,12,SOD,TS,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,5,7,0,8,PROCEED,8,ROW,1,1,5,20,standard,3
3174,3174_3_3_2285.0_2585.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,3,1,1,PROCEED,3,WAR,5,5,5,24,standard,1
3174,3174_9_3_1685.0_1985.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,9,9,2,6,PROCEED,9,WAR,5,5,5,24,standard,2
3174,3174_10_3_30485.0_30785.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,10,3,7,PROCEED,10,WAR,5,5,5,24,standard,3
3174,3174_13_3_3485.0_3785.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,13,4,10,PROCEED,13,WAR,5,5,5,24,standard,1
3174,3174_15_3_13685.0_13985.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,14,14,5,11,PROCEED,15,WAR,5,5,5,24,standard,2
3174,3174_17_3_32885.0_33185.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,15,16,6,13,PROCEED,17,WAR,5,5,5,24,standard,3
3174,3174_21_3_31085.0_31385.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,17,18,7,15,PROCEED,21,WAR,5,5,5,24,standard,1
3174,3174_31_3_28685.0_28985.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,19,21,8,19,PROCEED,31,WAR,5,5,5,24,standard,2
3174,3174_43_3_15485.0_15785.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,21,24,9,22,PROCEED,43,WAR,5,5,5,24,standard,3
3174,3174_8_3_31685.0_31985.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,8,8,1,5,PROCEED,8,WAR,5,4,5,24,standard,1
3174,3174_19_3_29885.0_30185.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,16,17,6,14,PROCEED,19,WAR,5,4,5,24,standard,2
3174,3174_29_3_0485.0_0785.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,0,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,18,20,7,18,PROCEED,29,WAR,3,3,5,24,standard,3
3174,3174_4_3_34085.0_34385.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,4,1,2,PROCEED,4,WAR,5,2,5,24,standard,1
3174,3174_6_3_14285.0_14585.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,6,6,1,4,PROCEED,6,WAR,5,2,5,24,standard,2
3174,3174_11_3_14885.0_15185.0_2min.wav,3,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,11,11,3,8,PROCEED,11,WAR,5,2,5,24,standard,3
3439,3439_3_10_46085.0_46385.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,2,2,3,2,PROCEED,3,BER,5,5,5,12,exception,1
3439,3439_4_10_43685.0_43985.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,3,4,3,PROCEED,4,BER,5,5,5,12,exception,2
3439,3439_5_10_25085.0_25385.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,4,4,5,4,PROCEED,5,BER,5,5,5,12,exception,3
3439,3439_2_10_7085.0_7385.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,0,PASS,PASS,PASS,FAIL,1,1,2,1,PROCEED,2,BER,5,5,4,12,exception,1
3439,3439_6_10_32285.0_32585.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,0,0,0,0,0,PASS,PASS,PASS,FAIL,5,5,6,4,PROCEED,6,BER,5,5,0,12,exception,2
3439,3439_12_10_27485.0_27785.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,0,Y,1,1,1,1,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,7,8,8,6,PROCEED,12,BER,4,4,5,12,exception,3
3439,3439_19_10_37085.0_37385.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,9,12,9,10,PROCEED,19,BER,5,3,3,12,exception,1
3439,3439_18_10_8285.0_8585.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,0,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,8,11,9,10,PROCEED,18,BER,3,3,5,12,exception,2
3439,3439_7_10_34085.0_34385.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,6,6,6,4,PROCEED,7,BER,5,2,3,12,exception,3
3439,3439_8_10_32885.0_33185.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,7,7,6,5,PROCEED,8,BER,5,1,5,12,exception,1
3439,3439_17_10_14885.0_15185.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,8,10,9,9,PROCEED,17,BER,5,0,5,12,exception,2
3439,3439_14_10_5885.0_6185.0_2min.wav,10,ROS,CG,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,7,9,8,7,PROCEED,14,BER,3,0,5,12,exception,3
